id,gen,sp,ssp,en,lat,lng,alt,q,type,rec,rmk,bird-seen
541430,Glaucidium,brodiei,,Collared Owlet,22.8297,85.4799,600,D,"call, life stage uncertain, sex uncertain",Radhika Ananthakrishnan,,yes
407645,Glaucidium,brodiei,brodiei,Collared Owlet,30.4776,79.211,2900,D,song,Rolf A. de By,"This is a just a record shot.  Sound far away, not well audio-focused, and subsequently heavily engineered with filters around the owl's main frequency of 1 kHz.  Ssp inferred from location only.",no
73073,Glaucidium,brodiei,brodiei,Collared Owlet,29.4673,79.3889,2700,D,song,Mike Nelson,Quite distant in a stand of trees on the other side of the gulley we were looking down into,no
426587,Glaucidium,cuculoides,,Asian Barred Owlet,27.0223,92.4139,,A,call,Peter Boesman,Spontaneous vocalization in late afternoon.,unknown
243504,Glaucidium,cuculoides,,Asian Barred Owlet,26.9238,92.8288,100,A,call,Oscar Campbell,One of the great sounds of the night in lowland north-east India!,no
243500,Glaucidium,cuculoides,,Asian Barred Owlet,26.9238,92.8288,100,A,call,Oscar Campbell,"In the lowlands, this is one of the great sounds of the North-east Indian night!",yes
530910,Glaucidium,cuculoides,,Asian Barred Owlet,25.5105,90.1787,220,B,song,Karol Kustusch,Sal forest.,no
527492,Glaucidium,cuculoides,,Asian Barred Owlet,26.5949,93.4516,90,B,song,Ralf Wendt,,no
467434,Glaucidium,cuculoides,,Asian Barred Owlet,30.3608,78.1403,800,B,call,Sreekumar Chirukandoth,"A bird was resting, preening and occasionally letting out call sounding like'twee' or 'tweep'.
The recording was by Tascam with Sennheiser ME 67. The ebird list can be accessed at <https://ebird.org/view/checklist/S55010451?fbclid=IwAR3_VN_q50XX3X_8H8QAqWv7M9H8DhdjuCD_7OlVph6ehVS9JDemx0j7CDo>
'",yes
426589,Glaucidium,cuculoides,,Asian Barred Owlet,26.925154,92.827847,,B,song,Peter Boesman,,unknown
426588,Glaucidium,cuculoides,,Asian Barred Owlet,27.0223,92.4139,,B,song,Peter Boesman,,unknown
426586,Glaucidium,cuculoides,,Asian Barred Owlet,26.925154,92.827847,,B,song and call,Peter Boesman,,unknown
426585,Glaucidium,cuculoides,,Asian Barred Owlet,26.925154,92.827847,,B,call,Peter Boesman,,unknown
426584,Glaucidium,cuculoides,,Asian Barred Owlet,26.925154,92.827847,,B,song and call,Peter Boesman,,unknown
426582,Glaucidium,cuculoides,,Asian Barred Owlet,26.925154,92.827847,,B,song,Peter Boesman,,unknown
336219,Glaucidium,cuculoides,,Asian Barred Owlet,29.361,79.5314,1400,B,call,Mike Dooher,,no
255678,Glaucidium,cuculoides,,Asian Barred Owlet,30.4596,79.2758,1500,B,song,vir joshi,,yes
247797,Glaucidium,cuculoides,,Asian Barred Owlet,25.5893,94.3896,1200,B,call,Mandar Bhagat,,no
116347,Glaucidium,cuculoides,austerum,Asian Barred Owlet,26.9238,92.8288,100,B,call,Mike Nelson,Several birds were seen and heard around here.,no
116346,Glaucidium,cuculoides,austerum,Asian Barred Owlet,26.9238,92.8288,100,B,call,Mike Nelson,Several birds were seen and heard around here.,no
116345,Glaucidium,cuculoides,austerum,Asian Barred Owlet,26.9238,92.8288,100,B,call,Mike Nelson,Several birds were seen and heard around here.,no
116344,Glaucidium,cuculoides,austerum,Asian Barred Owlet,26.9238,92.8288,100,B,call,Mike Nelson,Several birds were seen and heard around here.,no
116343,Glaucidium,cuculoides,austerum,Asian Barred Owlet,26.9238,92.8288,100,B,call,Mike Nelson,"Several birds were seen and heard around here, generator kicks on at the end.",no
116342,Glaucidium,cuculoides,austerum,Asian Barred Owlet,26.9238,92.8288,100,B,call,Mike Nelson,"Several birds were seen and heard around here, generator kicks on at the end.",no
80654,Glaucidium,cuculoides,austerum,Asian Barred Owlet,26.9498,92.7053,?,B,Call,Josh Engel,Natural vocalization. At Nameri Eco-camp.,unknown
70889,Glaucidium,cuculoides,,Asian Barred Owlet,29.4009,79.4451,?,B,Song,Gerard Gorman,At edge of a settlement hence many background sounds,unknown
35431,Glaucidium,cuculoides,,Asian Barred Owlet,26.9498,92.7053,?,B,song,Arnold Meijer,Singing at Nameri Eco Camp after dark. link:http://www.bluerobin.nl,unknown
35430,Glaucidium,cuculoides,,Asian Barred Owlet,26.9498,92.7053,?,B,song,Arnold Meijer,Singing at Nameri Aco Camp after dark. link:http://www.bluerobin.nl,unknown
529730,Glaucidium,cuculoides,,Asian Barred Owlet,26.6797,94.357,120,C,"life stage uncertain, sex uncertain, song",Aditya Banerjee,"Call from distance, mid-storey or upper canopy. Semi-evergreen, relatively open forest near Inspection Bungalow of Hoolongapar WLS.",no
467432,Glaucidium,cuculoides,,Asian Barred Owlet,30.3608,78.1403,800,C,call,Sreekumar Chirukandoth,"A bird was resting, preening and occasionally letting out call sounding like'twee' or 'tweep'.
The recording was by Tascam with Sennheiser ME 67. The ebird list can be accessed at <https://ebird.org/view/checklist/S55010451?fbclid=IwAR3_VN_q50XX3X_8H8QAqWv7M9H8DhdjuCD_7OlVph6ehVS9JDemx0j7CDo>
'",yes
455252,Glaucidium,cuculoides,,Asian Barred Owlet,26.2494,94.2915,380,C,call,Meena Haribal,Lots of insects and probably another bird or a frog in the background.,yes
426590,Glaucidium,cuculoides,,Asian Barred Owlet,26.672638,91.004331,,C,call,Peter Boesman,,unknown
426583,Glaucidium,cuculoides,,Asian Barred Owlet,26.925154,92.827847,,C,call,Peter Boesman,,unknown
169641,Glaucidium,cuculoides,,Asian Barred Owlet,27.2407,95.912,550,C,call,Ramit Singal,,yes
73021,Glaucidium,cuculoides,cuculoides,Asian Barred Owlet,29.3756,79.5351,1700,C,song,Mike Nelson,Cut of the front of the song as I couldn't hit the record button fast enough and it only sang once.,no
70888,Glaucidium,cuculoides,,Asian Barred Owlet,29.4009,79.4451,?,C,Song,Gerard Gorman,At edge of a settlement hence many background sounds,unknown
554215,Glaucidium,radiatum,,Jungle Owlet,9.604,77.1677,900,A,"adult, sex uncertain, song",Amrutha Rajan,One individual started calling and another individual also joined and vocalised together for 31 seconds.  Then 30-45 minute they called again.,no
507441,Glaucidium,radiatum,,Jungle Owlet,15.4346,74.0985,320,A,call,Andrew Mascarenhas,,no
503426,Glaucidium,radiatum,,Jungle Owlet,9.3218,76.7005,10,A,call,Sreekumar Chirukandoth,A lone bird calling at night. Recorded and processed using Yu Yureka 2/RecForge II/ocenaudio.,no
503423,Glaucidium,radiatum,,Jungle Owlet,9.3218,76.7005,10,A,call,Sreekumar Chirukandoth,A lone bird calling on a rainy morning. Recorded and processed using Yu Yureka 2/RecForge II/ocenaudio.,no
503422,Glaucidium,radiatum,,Jungle Owlet,9.3218,76.7005,10,A,call,Sreekumar Chirukandoth,A lone bird calling. Recorded and processed using Yu Yureka 2/RecForge II/ocenaudio.,no
454347,Glaucidium,radiatum,,Jungle Owlet,19.6161,73.2614,140,A,song,Ross Gallardy,,yes
423767,Glaucidium,radiatum,,Jungle Owlet,12.5978,78.881,700,A,call,Sreekumar Chirukandoth,"Two birds were seen in the Forest Guest house compound, calling",yes
417598,Glaucidium,radiatum,,Jungle Owlet,29.4072,79.1317,360,A,call,Mandar Bhagat,,no
404219,Glaucidium,radiatum,radiatum,Jungle Owlet,9.6031,77.1615,900,A,call,Barry Edmonston,,yes
403058,Glaucidium,radiatum,,Jungle Owlet,26.7425,80.9389,120,A,call,Able Lawrence,,yes
403057,Glaucidium,radiatum,,Jungle Owlet,26.7425,80.9389,120,A,call,Able Lawrence,,yes
401961,Glaucidium,radiatum,,Jungle Owlet,10.5481,76.2783,40,A,call,Abhin M Sunil,,yes
397778,Glaucidium,radiatum,,Jungle Owlet,10.1577,76.6038,110,A,call,Dilip KG,,no
357881,Glaucidium,radiatum,,Jungle Owlet,19.5562,73.2695,90,A,call,Sushant more,Bird was calling at the dawn from Teak tree,yes
346525,Glaucidium,radiatum,,Jungle Owlet,15.5245,73.8118,40,A,call,Andrew Mascarenhas,,no
307706,Glaucidium,radiatum,,Jungle Owlet,14.976,74.2062,10,A,song,Shashikant S Naik,,yes
217782,Glaucidium,radiatum,,Jungle Owlet,15.399,74.176,100,A,call,Sudipto Roy,Recorded on a clear morning at Bondla.,yes
214016,Glaucidium,radiatum,,Jungle Owlet,14.9721,74.1471,110,A,call,Pankaj Lad,,no
213141,Glaucidium,radiatum,radiatum,Jungle Owlet,21.5834,77.3334,650,A,song,Frank Lambert,Same bird as XC213140,yes
213140,Glaucidium,radiatum,radiatum,Jungle Owlet,21.5834,77.3334,650,A,song,Frank Lambert,,yes
187332,Glaucidium,radiatum,,Jungle Owlet,23.5333,87.3194,110,A,call,Sagar Adhurya,Equipment: Canon PS SX150IS,yes
161441,Glaucidium,radiatum,,Jungle Owlet,15.5886,73.8765,0,A,"call, song",Conrad Pinto,,yes
161242,Glaucidium,radiatum,,Jungle Owlet,15.5886,73.8765,0,A,"call, song",Conrad Pinto,,yes
24112,Glaucidium,radiatum,,Jungle Owlet,21.5834,77.3334,?,A,"duet, song",James Eaton,Evening.,unknown
571460,Glaucidium,radiatum,radiatum,Jungle Owlet,21.7177,79.3275,460,B,song,Rajgopal Patil,,no
552874,Glaucidium,radiatum,,Jungle Owlet,9.604,77.1677,900,B,"call, life stage uncertain, sex uncertain",Amrutha Rajan,,no
524190,Glaucidium,radiatum,,Jungle Owlet,19.7603,73.3569,500,B,"adult, call",Saswat Mishra,,no
503424,Glaucidium,radiatum,,Jungle Owlet,9.3218,76.7005,10,B,call,Sreekumar Chirukandoth,A lone bird calling at night. Recorded and processed using Yu Yureka 2/RecForge II/ocenaudio.,no
503421,Glaucidium,radiatum,,Jungle Owlet,9.3218,76.7005,10,B,call,Sreekumar Chirukandoth,A lone bird calling. Recorded and processed using Yu Yureka 2/RecForge II/ocenaudio.,no
472747,Glaucidium,radiatum,,Jungle Owlet,30.0568,78.2896,,B,Song,Peter Boesman,Presumably this species.,unknown
472746,Glaucidium,radiatum,,Jungle Owlet,30.0568,78.2896,,B,Call,Peter Boesman,,unknown
451764,Glaucidium,radiatum,,Jungle Owlet,17.7774,81.918,800,B,call,Raja Bandi,,no
418051,Glaucidium,radiatum,,Jungle Owlet,23.6845,87.6847,70,B,call,Sagar Adhurya,,no
369236,Glaucidium,radiatum,,Jungle Owlet,9.5788939,77.1806878,,B,call,Peter Boesman,,unknown
316837,Glaucidium,radiatum,,Jungle Owlet,10.108,76.713,50,B,call,Pankaj Koparde,,no
308275,Glaucidium,radiatum,,Jungle Owlet,19.5693,73.2426,90,B,call,Mike Nelson,img:https://www.flickr.com/photos/madbirder/24617699245/in/photolist-DkNTCQ-CWTiMP-Dt54Ym-Do7MKD-Dvo9jr-Do7MGx-D4gtoU-dAVYER-bUkqmz,yes
294008,Glaucidium,radiatum,,Jungle Owlet,15.1912,74.2145,340,B,call,Mandar Bhagat,,no
267078,Glaucidium,radiatum,,Jungle Owlet,11.2759,76.2188,40,B,call,Vivek Puliyeri,,no
234257,Glaucidium,radiatum,,Jungle Owlet,10.0977,76.7147,40,B,call,Johan Roeland,,unknown
197752,Glaucidium,radiatum,,Jungle Owlet,15.5334,73.8167,50,B,call,Andrew Mascarenhas,,yes
161970,Glaucidium,radiatum,,Jungle Owlet,15.5886,73.8765,0,B,"call, song",Eveny Luis,,yes
155374,Glaucidium,radiatum,,Jungle Owlet,8.5493,76.9773,50,B,call,chiefredearth,,unknown
155372,Glaucidium,radiatum,,Jungle Owlet,8.5493,76.9773,50,B,call,chiefredearth,,no
148761,Glaucidium,radiatum,,Jungle Owlet,21.5834,77.3334,650,B,song,Frank Lambert,"Low filter used to remove some of the background talking, but it was not possible to remove all of this. The number of elements in a motif vary from about 21 (at the very beginning of the recording) to a single element (at 43s).",yes
97307,Glaucidium,radiatum,,Jungle Owlet,20.692,73.5348,10,B,call,vir joshi,,unknown
73789,Glaucidium,radiatum,radiatum,Jungle Owlet,29.5442,78.8791,600,B,song,Mike Nelson,"A lone bird singing from an exposed snag, we could watch as the whole throat puffed up when it sang. img:http://www.flickr.com/photos/madbirder/7155814529/",yes
369235,Glaucidium,radiatum,,Jungle Owlet,9.6031376,77.1668688,,C,song,Peter Boesman,,unknown
369234,Glaucidium,radiatum,,Jungle Owlet,9.6031376,77.1668688,,C,song,Peter Boesman,,unknown
369233,Glaucidium,radiatum,,Jungle Owlet,10.1962539,76.698035,,C,song,Peter Boesman,,unknown
296425,Glaucidium,radiatum,,Jungle Owlet,11.2759,76.2188,30,C,call,Vivek Puliyeri,,no
124718,Glaucidium,radiatum,,Jungle Owlet,15.399,74.176,100,C,call,Sudipto Roy,"Bird seen on a clear morning perched high on shady tree inside the deep jungle behind Backwoods Camp, Bhagwan Mahavir WLS, Goa. High res version available. Recorded without microphone. Playback was used by someone else and the bird responded soon enough and came flying and perched itself high on a very tall tree.",yes
44834,Glaucidium,radiatum,malabaricum,Jungle Owlet,15.482,73.942,6,C,song,Sander Bot,"I do not like the use of play back, but after a long fruitless search we played the song for a few seconds, and soon a bird responded, showing very well. Better would be to go here early in the morning, increasing your chanches to find one without tape.",unknown
517682,Athene,brama,brama,Spotted Owlet,18.6472,72.8903,10,no score,"adult, call, sex uncertain",Tushar Bhagwat,It was dark behind my house. The Spotted Owlet started calling its mate again after some time. This was the third time in quick succession that the adult called and the call lasted longer. A dog can be heard barking in the background.,no
517680,Athene,brama,brama,Spotted Owlet,18.6472,72.8903,10,no score,"adult, call, sex uncertain",Tushar Bhagwat,It was dark behind my house. The Spotted Owlet started calling its mate again after some time. This time the call lasted longer. A dog can also be heard barking in the background.,no
517678,Athene,brama,brama,Spotted Owlet,18.6472,72.8903,10,no score,"adult, call, sex uncertain",Tushar Bhagwat,It was dark behind my house. The Spotted Owlet called just once and stooped.,no
487525,Athene,brama,,Spotted Owlet,17.4855,78.2678,550,no score,call,Paul Bourdin,,unknown
572904,Athene,brama,,Spotted Owlet,18.5402,73.8151,600,A,call,Rajgopal Patil,,yes
433064,Athene,brama,,Spotted Owlet,12.9912,80.2363,10,A,call,Vivek Puliyeri,,yes
418030,Athene,brama,,Spotted Owlet,23.6819,87.6742,70,A,"alarm call, call",Sagar Adhurya,,yes
416868,Athene,brama,,Spotted Owlet,15.2339,74.1046,10,A,call,Mandar Bhagat,,yes
397234,Athene,brama,,Spotted Owlet,12.9912,80.2363,10,A,call,Vivek Puliyeri,,yes
395029,Athene,brama,,Spotted Owlet,15.4547,73.8279,20,A,call,Andrew Mascarenhas,,yes
369057,Athene,brama,,Spotted Owlet,11.5515,76.6501,,A,call,Peter Boesman,,unknown
316835,Athene,brama,,Spotted Owlet,13.0721,77.5792,950,A,call,Pankaj Koparde,,yes
194206,Athene,brama,brama,Spotted Owlet,12.026,79.8492,30,A,call,Pronoy Baidya,"Was the recording modified significantly? No
Habitat: Degraded Scrub Jungle",yes
173506,Athene,brama,,Spotted Owlet,30.2677,78.0359,600,A,call,Ashutosh Singh,,yes
98652,Athene,brama,,Spotted Owlet,21.565,71.315,10,A,call,vir joshi,,unknown
572905,Athene,brama,,Spotted Owlet,18.5402,73.8151,600,B,call,Rajgopal Patil,,yes
424129,Athene,brama,,Spotted Owlet,12.8333,80.0344,40,B,call,Sreekumar Chirukandoth,Call of a single bird,yes
311911,Athene,brama,brama,Spotted Owlet,19.1428,72.8678,40,B,call,Yogesh Patel,,yes
291445,Athene,brama,,Spotted Owlet,15.5537,73.8289,10,B,call,Alisha Kauthankar,,yes
276818,Athene,brama,,Spotted Owlet,12.9912,80.2363,10,B,call,Vivek Puliyeri,,yes
188836,Athene,brama,,Spotted Owlet,30.81,75.1714,220,B,call,Bela Arora,,yes
99384,Athene,brama,,Spotted Owlet,22.8687,88.6778,26,B,Call,Sudipto Roy,Sunny morning. Bird seen by recordist. Sorry about some man made noise nearby. Higher resolution unedited version available at 96.0kHz WAV - 16 bit,unknown
42741,Athene,brama,brama,Spotted Owlet,8.7517,76.6937,1,B,call,Stuart Fisher,,unknown
469473,Athene,brama,,Spotted Owlet,12.9912,80.2363,10,C,call,Vivek Puliyeri,,no
442331,Athene,brama,,Spotted Owlet,12.9912,80.2363,10,C,call,Vivek Puliyeri,,no
442330,Athene,brama,,Spotted Owlet,12.9912,80.2363,10,C,call,Vivek Puliyeri,,no
42743,Athene,brama,brama,Spotted Owlet,8.7517,76.6937,1,C,territorial? calls,Stuart Fisher,,unknown
414032,Athene,blewitti,,Forest Owlet,19.6153,73.2591,130,A,"call, song",Yogesh Patel,,yes
409702,Athene,blewitti,,Forest Owlet,21.5834,77.3334,650,A,call,Frank Lambert,,unknown
206368,Athene,blewitti,,Forest Owlet,19.5562,73.2695,90,A,call,Sushant more,Bird was at same perch for 15 minuets,yes
206367,Athene,blewitti,,Forest Owlet,19.5562,73.2695,90,A,"alarm call, call",Sushant more,Bird was calling continuously,yes
206366,Athene,blewitti,,Forest Owlet,19.5562,73.2695,90,A,"alarm call, call",Sushant more,Bird was at Highest perch on tree,yes
166129,Athene,blewitti,,Forest Owlet,21.5834,77.3334,650,A,call,Frank Lambert,Two calls,yes
148758,Athene,blewitti,,Forest Owlet,21.5834,77.3334,650,A,song,Frank Lambert,Same bird(s) as on XC148756-7.,yes
148757,Athene,blewitti,,Forest Owlet,21.5834,77.3334,650,A,song,Frank Lambert,,yes
148756,Athene,blewitti,,Forest Owlet,21.5834,77.3334,650,A,"call, song",Frank Lambert,"There are some calls of what I believe to be a second bird, the first at c 4 sec from the beginning",yes
454346,Athene,blewitti,,Forest Owlet,19.6161,73.2614,140,B,alarm call,Ross Gallardy,,yes
374895,Athene,blewitti,,Forest Owlet,20.7039,73.5451,200,B,"call, female, male",Viral joshi,"Total two individual seen on tree most Probable  breeding pair.  Forest owlet is Rare for Gujarat Recently found  good population in South Gujarat 
Local name is ""Dangi Chibri """,yes
343773,Athene,blewitti,,Forest Owlet,19.5693,73.2426,90,B,call,Sushant more,,yes
314008,Athene,blewitti,,Forest Owlet,19.5594,73.289,140,B,"call, male",HARISHCHANDRA MHATRE,,yes
148759,Athene,blewitti,,Forest Owlet,21.5834,77.3334,650,B,song,Frank Lambert,"Same bird(s) as on XC148756-88. Calling from upper canopy in dry, rather open forest.",yes
213143,Athene,blewitti,,Forest Owlet,21.5834,77.3334,650,C,call,Frank Lambert,Hissing calls from a bird hunting about 4m off the ground - it was surveying the ground around it.,yes
550452,Ninox,scutulata,,Brown Hawk-Owl,15.2228,74.1396,10,A,call,Mandar Bhagat,,no
482486,Ninox,scutulata,,Brown Hawk-Owl,22.1105,80.5677,550,A,"call, song",Pranad Patil,"A single individual was heard daily for over a month during March-April 2019 period at the location. Calling would generally start around 20:00 hours, and sometimes go on till the middle of the night. Occasionally the owl was even heard early in the morning. As this is the start of the summer, and breeding season for several of the resident species of the place, this could be a call to attract a mate. Post this month-long observation, the species was heard occasionally, and a pair was seen on a few occasions as well.",yes
